program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length,correct_len_incorrect_seq,perfectly_reconstructed,dropped_reads_percentage,incorrect_length_percentage,correct_len_incorrect_seq_percentage,perfectly_reconstructed_percentage,divergent_reads,
seqtk_adna_trim,gen_n1000000_l150_merged.fq,1000000,150,999914,984874,15040,6,87316,897552,1.504,0.001,8.732,89.755,87322,
seqtk_adna_trim,gen_n1000000_l151_merged.fq,1000000,151,999923,986649,13274,4,89572,897073,1.327,0.0,8.957,89.707,89576,
seqtk_adna_trim,gen_n1000000_l152_merged.fq,1000000,152,999920,986640,13280,3,91624,895013,1.328,0.0,9.162,89.501,91627,
seqtk_adna_trim,gen_n1000000_l153_merged.fq,1000000,153,999914,986623,13291,3,94569,892051,1.329,0.0,9.457,89.205,94572,
seqtk_adna_trim,gen_n1000000_l154_merged.fq,1000000,154,999923,985373,14550,6,96396,888971,1.455,0.001,9.64,88.897,96402,
seqtk_adna_trim,gen_n1000000_l155_merged.fq,1000000,155,999916,983956,15960,2,98755,885199,1.596,0.0,9.875,88.52,98757,
seqtk_adna_trim,gen_n1000000_l156_merged.fq,1000000,156,999920,985487,14433,1,100746,884740,1.443,0.0,10.075,88.474,100747,
seqtk_adna_trim,gen_n1000000_l157_merged.fq,1000000,157,999892,986687,13205,3,102969,883715,1.321,0.0,10.297,88.371,102972,
seqtk_adna_trim,gen_n1000000_l158_merged.fq,1000000,158,999933,986884,13049,3,105427,881454,1.305,0.0,10.543,88.145,105430,
seqtk_adna_trim,gen_n1000000_l159_merged.fq,1000000,159,999910,986329,13581,2,107175,879152,1.358,0.0,10.718,87.915,107177,
seqtk_adna_trim,gen_n1000000_l15_merged.fq,1000000,15,999906,988816,11090,2,3102,985712,1.109,0.0,0.31,98.571,3104,
seqtk_adna_trim,gen_n1000000_l160_merged.fq,1000000,160,999911,984843,15068,1,109329,875513,1.507,0.0,10.933,87.551,109330,
seqtk_adna_trim,gen_n1000000_l161_merged.fq,1000000,161,999908,986642,13266,4,111789,874849,1.327,0.0,11.179,87.485,111793,
seqtk_adna_trim,gen_n1000000_l162_merged.fq,1000000,162,999910,986794,13116,0,114060,872734,1.312,0.0,11.406,87.273,114060,
seqtk_adna_trim,gen_n1000000_l163_merged.fq,1000000,163,999933,987004,12929,5,116219,870780,1.293,0.001,11.622,87.078,116224,
seqtk_adna_trim,gen_n1000000_l164_merged.fq,1000000,164,999915,986592,13323,4,118225,868363,1.332,0.0,11.822,86.836,118229,
seqtk_adna_trim,gen_n1000000_l165_merged.fq,1000000,165,999917,985128,14789,1,120434,864693,1.479,0.0,12.043,86.469,120435,
seqtk_adna_trim,gen_n1000000_l166_merged.fq,1000000,166,999915,987502,12413,3,123043,864456,1.241,0.0,12.304,86.446,123046,
seqtk_adna_trim,gen_n1000000_l167_merged.fq,1000000,167,999913,987355,12558,2,125785,861568,1.256,0.0,12.579,86.157,125787,
seqtk_adna_trim,gen_n1000000_l168_merged.fq,1000000,168,999917,987235,12682,0,127632,859603,1.268,0.0,12.763,85.96,127632,
seqtk_adna_trim,gen_n1000000_l169_merged.fq,1000000,169,999922,987467,12455,4,129640,857823,1.246,0.0,12.964,85.782,129644,
seqtk_adna_trim,gen_n1000000_l16_merged.fq,1000000,16,999917,989352,10565,0,3402,985950,1.056,0.0,0.34,98.595,3402,
seqtk_adna_trim,gen_n1000000_l170_merged.fq,1000000,170,999923,985776,14147,4,132026,853746,1.415,0.0,13.203,85.375,132030,
seqtk_adna_trim,gen_n1000000_l171_merged.fq,1000000,171,999914,987312,12602,3,134432,852877,1.26,0.0,13.443,85.288,134435,
seqtk_adna_trim,gen_n1000000_l172_merged.fq,1000000,172,999922,987849,12073,1,137388,850460,1.207,0.0,13.739,85.046,137389,
seqtk_adna_trim,gen_n1000000_l173_merged.fq,1000000,173,999927,987823,12104,4,139358,848461,1.21,0.0,13.936,84.846,139362,
seqtk_adna_trim,gen_n1000000_l174_merged.fq,1000000,174,999914,987553,12361,6,140972,846575,1.236,0.001,14.097,84.657,140978,
seqtk_adna_trim,gen_n1000000_l175_merged.fq,1000000,175,999925,986090,13835,3,142923,843164,1.383,0.0,14.292,84.316,142926,
seqtk_adna_trim,gen_n1000000_l176_merged.fq,1000000,176,999930,987125,12805,4,145907,841214,1.28,0.0,14.591,84.121,145911,
seqtk_adna_trim,gen_n1000000_l177_merged.fq,1000000,177,999920,986619,13301,7,148024,838588,1.33,0.001,14.802,83.859,148031,
seqtk_adna_trim,gen_n1000000_l178_merged.fq,1000000,178,999916,985189,14727,0,150094,835095,1.473,0.0,15.009,83.51,150094,
seqtk_adna_trim,gen_n1000000_l179_merged.fq,1000000,179,999920,984249,15671,3,152345,831901,1.567,0.0,15.235,83.19,152348,
seqtk_adna_trim,gen_n1000000_l17_merged.fq,1000000,17,999905,990207,9698,0,3564,986643,0.97,0.0,0.356,98.664,3564,
seqtk_adna_trim,gen_n1000000_l180_merged.fq,1000000,180,999915,981875,18040,4,153975,827896,1.804,0.0,15.398,82.79,153979,
seqtk_adna_trim,gen_n1000000_l181_merged.fq,1000000,181,999924,980772,19152,6,156493,824273,1.915,0.001,15.649,82.427,156499,
seqtk_adna_trim,gen_n1000000_l182_merged.fq,1000000,182,999910,981362,18548,3,158713,822646,1.855,0.0,15.871,82.265,158716,
seqtk_adna_trim,gen_n1000000_l183_merged.fq,1000000,183,999924,981965,17959,5,160686,821274,1.796,0.001,16.069,82.127,160691,
seqtk_adna_trim,gen_n1000000_l184_merged.fq,1000000,184,999926,982134,17792,3,163253,818878,1.779,0.0,16.325,81.888,163256,
seqtk_adna_trim,gen_n1000000_l185_merged.fq,1000000,185,999927,981302,18625,1,165730,815571,1.862,0.0,16.573,81.557,165731,
seqtk_adna_trim,gen_n1000000_l186_merged.fq,1000000,186,999915,982925,16990,7,168560,814358,1.699,0.001,16.856,81.436,168567,
seqtk_adna_trim,gen_n1000000_l187_merged.fq,1000000,187,999925,983427,16498,3,170648,812776,1.65,0.0,17.065,81.278,170651,
seqtk_adna_trim,gen_n1000000_l188_merged.fq,1000000,188,999917,983402,16515,2,172924,810476,1.651,0.0,17.292,81.048,172926,
seqtk_adna_trim,gen_n1000000_l189_merged.fq,1000000,189,999930,983146,16784,3,174602,808541,1.678,0.0,17.46,80.854,174605,
seqtk_adna_trim,gen_n1000000_l18_merged.fq,1000000,18,999914,990906,9008,0,3743,987163,0.901,0.0,0.374,98.716,3743,
seqtk_adna_trim,gen_n1000000_l190_merged.fq,1000000,190,999924,981800,18124,5,177467,804328,1.812,0.001,17.747,80.433,177472,
seqtk_adna_trim,gen_n1000000_l191_merged.fq,1000000,191,999921,983631,16290,4,180263,803364,1.629,0.0,18.026,80.336,180267,
seqtk_adna_trim,gen_n1000000_l192_merged.fq,1000000,192,999907,984740,15167,2,183705,801033,1.517,0.0,18.37,80.103,183707,
seqtk_adna_trim,gen_n1000000_l193_merged.fq,1000000,193,999920,985059,14861,2,185066,799991,1.486,0.0,18.507,79.999,185068,
seqtk_adna_trim,gen_n1000000_l194_merged.fq,1000000,194,999925,984411,15514,2,186595,797814,1.551,0.0,18.66,79.781,186597,
seqtk_adna_trim,gen_n1000000_l195_merged.fq,1000000,195,999921,983134,16787,5,189797,793332,1.679,0.001,18.98,79.333,189802,
seqtk_adna_trim,gen_n1000000_l196_merged.fq,1000000,196,999940,984876,15064,1,193164,791711,1.506,0.0,19.316,79.171,193165,
seqtk_adna_trim,gen_n1000000_l197_merged.fq,1000000,197,999919,985159,14760,4,195884,789271,1.476,0.0,19.588,78.927,195888,
seqtk_adna_trim,gen_n1000000_l198_merged.fq,1000000,198,999913,984803,15110,4,198033,786766,1.511,0.0,19.803,78.677,198037,
seqtk_adna_trim,gen_n1000000_l199_merged.fq,1000000,199,999921,986344,13577,4,201313,785027,1.358,0.0,20.131,78.503,201317,
seqtk_adna_trim,gen_n1000000_l19_merged.fq,1000000,19,999898,991516,8382,0,3971,987545,0.838,0.0,0.397,98.755,3971,
seqtk_adna_trim,gen_n1000000_l1_merged.fq,1000000,1,999924,57,999867,57,0,0,99.987,0.006,0.0,0.0,57,
seqtk_adna_trim,gen_n1000000_l200_merged.fq,1000000,200,999912,984818,15094,4,203092,781722,1.509,0.0,20.309,78.172,203096,
seqtk_adna_trim,gen_n1000000_l201_merged.fq,1000000,201,999934,986664,13270,1,205982,780681,1.327,0.0,20.598,78.068,205983,
seqtk_adna_trim,gen_n1000000_l202_merged.fq,1000000,202,999919,986694,13225,2,209155,777537,1.323,0.0,20.916,77.754,209157,
seqtk_adna_trim,gen_n1000000_l203_merged.fq,1000000,203,999910,986342,13568,3,211716,774623,1.357,0.0,21.172,77.462,211719,
seqtk_adna_trim,gen_n1000000_l204_merged.fq,1000000,204,999907,985793,14114,5,214254,771534,1.411,0.001,21.425,77.153,214259,
seqtk_adna_trim,gen_n1000000_l205_merged.fq,1000000,205,999929,984939,14990,6,217040,767893,1.499,0.001,21.704,76.789,217046,
seqtk_adna_trim,gen_n1000000_l206_merged.fq,1000000,206,999928,986268,13660,2,219295,766971,1.366,0.0,21.929,76.697,219297,
seqtk_adna_trim,gen_n1000000_l207_merged.fq,1000000,207,999924,986263,13661,6,221940,764317,1.366,0.001,22.194,76.432,221946,
seqtk_adna_trim,gen_n1000000_l208_merged.fq,1000000,208,999926,986237,13689,1,225335,760901,1.369,0.0,22.534,76.09,225336,
seqtk_adna_trim,gen_n1000000_l209_merged.fq,1000000,209,999910,985963,13947,6,228388,757569,1.395,0.001,22.839,75.757,228394,
seqtk_adna_trim,gen_n1000000_l20_merged.fq,1000000,20,999917,990404,9513,0,4290,986114,0.951,0.0,0.429,98.611,4290,
seqtk_adna_trim,gen_n1000000_l210_merged.fq,1000000,210,999916,984662,15254,4,230056,754602,1.525,0.0,23.006,75.46,230060,
seqtk_adna_trim,gen_n1000000_l211_merged.fq,1000000,211,999931,986067,13864,4,233871,752192,1.386,0.0,23.387,75.219,233875,
seqtk_adna_trim,gen_n1000000_l212_merged.fq,1000000,212,999910,985651,14259,3,236276,749372,1.426,0.0,23.628,74.937,236279,
seqtk_adna_trim,gen_n1000000_l213_merged.fq,1000000,213,999900,985755,14145,3,238272,747480,1.414,0.0,23.827,74.748,238275,
seqtk_adna_trim,gen_n1000000_l214_merged.fq,1000000,214,999937,984639,15298,6,241566,743067,1.53,0.001,24.157,74.307,241572,
seqtk_adna_trim,gen_n1000000_l215_merged.fq,1000000,215,999920,984150,15770,3,244597,739550,1.577,0.0,24.46,73.955,244600,
seqtk_adna_trim,gen_n1000000_l216_merged.fq,1000000,216,999907,985881,14026,2,246913,738966,1.403,0.0,24.691,73.897,246915,
seqtk_adna_trim,gen_n1000000_l217_merged.fq,1000000,217,999922,985683,14239,6,250725,734952,1.424,0.001,25.072,73.495,250731,
seqtk_adna_trim,gen_n1000000_l218_merged.fq,1000000,218,999919,986659,13260,3,254192,732464,1.326,0.0,25.419,73.246,254195,
seqtk_adna_trim,gen_n1000000_l219_merged.fq,1000000,219,999918,985892,14026,4,256211,729677,1.403,0.0,25.621,72.968,256215,
seqtk_adna_trim,gen_n1000000_l21_merged.fq,1000000,21,999934,991364,8570,0,4495,986869,0.857,0.0,0.45,98.687,4495,
seqtk_adna_trim,gen_n1000000_l220_merged.fq,1000000,220,999916,983456,16460,8,258341,725107,1.646,0.001,25.834,72.511,258349,
seqtk_adna_trim,gen_n1000000_l221_merged.fq,1000000,221,999924,985185,14739,2,262226,722957,1.474,0.0,26.223,72.296,262228,
seqtk_adna_trim,gen_n1000000_l222_merged.fq,1000000,222,999924,985054,14870,5,265275,719774,1.487,0.001,26.527,71.977,265280,
seqtk_adna_trim,gen_n1000000_l223_merged.fq,1000000,223,999932,985163,14769,7,268874,716282,1.477,0.001,26.887,71.628,268881,
seqtk_adna_trim,gen_n1000000_l224_merged.fq,1000000,224,999922,984786,15136,4,270454,714328,1.514,0.0,27.045,71.433,270458,
seqtk_adna_trim,gen_n1000000_l225_merged.fq,1000000,225,999911,983547,16364,4,274379,709164,1.636,0.0,27.438,70.916,274383,
seqtk_adna_trim,gen_n1000000_l226_merged.fq,1000000,226,999920,984732,15188,4,277260,707468,1.519,0.0,27.726,70.747,277264,
seqtk_adna_trim,gen_n1000000_l227_merged.fq,1000000,227,999921,984648,15273,5,279652,704991,1.527,0.001,27.965,70.499,279657,
seqtk_adna_trim,gen_n1000000_l228_merged.fq,1000000,228,999925,984432,15493,7,284458,699967,1.549,0.001,28.446,69.997,284465,
seqtk_adna_trim,gen_n1000000_l229_merged.fq,1000000,229,999915,983585,16330,1,286321,697263,1.633,0.0,28.632,69.726,286322,
seqtk_adna_trim,gen_n1000000_l22_merged.fq,1000000,22,999918,991972,7946,3,4608,987361,0.795,0.0,0.461,98.736,4611,
seqtk_adna_trim,gen_n1000000_l230_merged.fq,1000000,230,999909,982097,17812,3,288558,693536,1.781,0.0,28.856,69.354,288561,
seqtk_adna_trim,gen_n1000000_l231_merged.fq,1000000,231,999908,983248,16660,2,292877,690369,1.666,0.0,29.288,69.037,292879,
seqtk_adna_trim,gen_n1000000_l232_merged.fq,1000000,232,999927,982645,17282,2,295477,687166,1.728,0.0,29.548,68.717,295479,
seqtk_adna_trim,gen_n1000000_l233_merged.fq,1000000,233,999907,982250,17657,8,298233,684009,1.766,0.001,29.823,68.401,298241,
seqtk_adna_trim,gen_n1000000_l234_merged.fq,1000000,234,999922,981856,18066,7,302181,679668,1.807,0.001,30.218,67.967,302188,
seqtk_adna_trim,gen_n1000000_l235_merged.fq,1000000,235,999915,980280,19635,8,303548,676724,1.964,0.001,30.355,67.672,303556,
seqtk_adna_trim,gen_n1000000_l236_merged.fq,1000000,236,999917,982811,17106,6,308297,674508,1.711,0.001,30.83,67.451,308303,
seqtk_adna_trim,gen_n1000000_l237_merged.fq,1000000,237,999921,983206,16715,4,311701,671501,1.671,0.0,31.17,67.15,311705,
seqtk_adna_trim,gen_n1000000_l238_merged.fq,1000000,238,999925,983213,16712,4,314410,668799,1.671,0.0,31.441,66.88,314414,
seqtk_adna_trim,gen_n1000000_l239_merged.fq,1000000,239,999926,983027,16899,3,317442,665582,1.69,0.0,31.744,66.558,317445,
seqtk_adna_trim,gen_n1000000_l23_merged.fq,1000000,23,999913,992558,7355,1,4760,987797,0.736,0.0,0.476,98.78,4761,
seqtk_adna_trim,gen_n1000000_l240_merged.fq,1000000,240,999921,982665,17256,4,321282,661379,1.726,0.0,32.128,66.138,321286,
seqtk_adna_trim,gen_n1000000_l241_merged.fq,1000000,241,999922,9728,990194,9728,0,0,99.019,0.973,0.0,0.0,9728,
seqtk_adna_trim,gen_n1000000_l242_merged.fq,1000000,242,999910,9645,990265,9645,0,0,99.026,0.965,0.0,0.0,9645,
seqtk_adna_trim,gen_n1000000_l243_merged.fq,1000000,243,999926,9430,990496,9430,0,0,99.05,0.943,0.0,0.0,9430,
seqtk_adna_trim,gen_n1000000_l244_merged.fq,1000000,244,999921,9938,989983,9938,0,0,98.998,0.994,0.0,0.0,9938,
seqtk_adna_trim,gen_n1000000_l245_merged.fq,1000000,245,999908,9711,990197,9711,0,0,99.02,0.971,0.0,0.0,9711,
seqtk_adna_trim,gen_n1000000_l246_merged.fq,1000000,246,999926,8825,991101,8825,0,0,99.11,0.882,0.0,0.0,8825,
seqtk_adna_trim,gen_n1000000_l247_merged.fq,1000000,247,999918,8347,991571,8347,0,0,99.157,0.835,0.0,0.0,8347,
seqtk_adna_trim,gen_n1000000_l248_merged.fq,1000000,248,999911,8568,991343,8568,0,0,99.134,0.857,0.0,0.0,8568,
seqtk_adna_trim,gen_n1000000_l249_merged.fq,1000000,249,999912,8588,991324,8588,0,0,99.132,0.859,0.0,0.0,8588,
seqtk_adna_trim,gen_n1000000_l24_merged.fq,1000000,24,999929,993265,6664,0,5009,988256,0.666,0.0,0.501,98.826,5009,
seqtk_adna_trim,gen_n1000000_l250_merged.fq,1000000,250,999916,9098,990818,9098,0,0,99.082,0.91,0.0,0.0,9098,
seqtk_adna_trim,gen_n1000000_l25_merged.fq,1000000,25,999922,991949,7973,2,5228,986719,0.797,0.0,0.523,98.672,5230,
seqtk_adna_trim,gen_n1000000_l26_merged.fq,1000000,26,999912,992073,7839,1,5373,986699,0.784,0.0,0.537,98.67,5374,
seqtk_adna_trim,gen_n1000000_l27_merged.fq,1000000,27,999930,992792,7138,1,5550,987241,0.714,0.0,0.555,98.724,5551,
seqtk_adna_trim,gen_n1000000_l28_merged.fq,1000000,28,999922,993183,6739,0,5800,987383,0.674,0.0,0.58,98.738,5800,
seqtk_adna_trim,gen_n1000000_l29_merged.fq,1000000,29,999909,993819,6090,2,5905,987912,0.609,0.0,0.59,98.791,5907,
seqtk_adna_trim,gen_n1000000_l2_merged.fq,1000000,2,999928,60,999868,60,0,0,99.987,0.006,0.0,0.0,60,
seqtk_adna_trim,gen_n1000000_l30_merged.fq,1000000,30,999937,992222,7715,0,6065,986157,0.771,0.0,0.607,98.616,6065,
seqtk_adna_trim,gen_n1000000_l31_merged.fq,1000000,31,999928,992741,7187,0,6445,986296,0.719,0.0,0.645,98.63,6445,
seqtk_adna_trim,gen_n1000000_l32_merged.fq,1000000,32,999921,993373,6548,1,6628,986744,0.655,0.0,0.663,98.674,6629,
seqtk_adna_trim,gen_n1000000_l33_merged.fq,1000000,33,999929,992970,6959,1,6760,986209,0.696,0.0,0.676,98.621,6761,
seqtk_adna_trim,gen_n1000000_l34_merged.fq,1000000,34,999934,993371,6563,0,6972,986399,0.656,0.0,0.697,98.64,6972,
seqtk_adna_trim,gen_n1000000_l35_merged.fq,1000000,35,999903,991793,8110,0,7240,984553,0.811,0.0,0.724,98.455,7240,
seqtk_adna_trim,gen_n1000000_l36_merged.fq,1000000,36,999918,991067,8851,0,7290,983777,0.885,0.0,0.729,98.378,7290,
seqtk_adna_trim,gen_n1000000_l37_merged.fq,1000000,37,999921,992036,7885,3,7443,984590,0.788,0.0,0.744,98.459,7446,
seqtk_adna_trim,gen_n1000000_l38_merged.fq,1000000,38,999917,992740,7177,2,7919,984819,0.718,0.0,0.792,98.482,7921,
seqtk_adna_trim,gen_n1000000_l39_merged.fq,1000000,39,999919,993368,6551,0,8063,985305,0.655,0.0,0.806,98.531,8063,
seqtk_adna_trim,gen_n1000000_l3_merged.fq,1000000,3,999926,60,999866,60,0,0,99.987,0.006,0.0,0.0,60,
seqtk_adna_trim,gen_n1000000_l40_merged.fq,1000000,40,999920,991566,8354,0,8187,983379,0.835,0.0,0.819,98.338,8187,
seqtk_adna_trim,gen_n1000000_l41_merged.fq,1000000,41,999900,992371,7529,1,8589,983781,0.753,0.0,0.859,98.378,8590,
seqtk_adna_trim,gen_n1000000_l42_merged.fq,1000000,42,999906,992570,7336,0,8730,983840,0.734,0.0,0.873,98.384,8730,
seqtk_adna_trim,gen_n1000000_l43_merged.fq,1000000,43,999921,992941,6980,1,8799,984141,0.698,0.0,0.88,98.414,8800,
seqtk_adna_trim,gen_n1000000_l44_merged.fq,1000000,44,999910,993567,6343,0,9059,984508,0.634,0.0,0.906,98.451,9059,
seqtk_adna_trim,gen_n1000000_l45_merged.fq,1000000,45,999912,992007,7905,0,9393,982614,0.791,0.0,0.939,98.261,9393,
seqtk_adna_trim,gen_n1000000_l46_merged.fq,1000000,46,999923,992118,7805,0,9463,982655,0.781,0.0,0.946,98.265,9463,
seqtk_adna_trim,gen_n1000000_l47_merged.fq,1000000,47,999928,992733,7195,0,9683,983050,0.72,0.0,0.968,98.305,9683,
seqtk_adna_trim,gen_n1000000_l48_merged.fq,1000000,48,999923,993252,6671,2,10090,983160,0.667,0.0,1.009,98.316,10092,
seqtk_adna_trim,gen_n1000000_l49_merged.fq,1000000,49,999925,993259,6666,1,10009,983249,0.667,0.0,1.001,98.325,10010,
seqtk_adna_trim,gen_n1000000_l4_merged.fq,1000000,4,999896,64,999832,64,0,0,99.983,0.006,0.0,0.0,64,
seqtk_adna_trim,gen_n1000000_l50_merged.fq,1000000,50,999927,991467,8460,0,10498,980969,0.846,0.0,1.05,98.097,10498,
seqtk_adna_trim,gen_n1000000_l51_merged.fq,1000000,51,999919,992467,7452,0,10252,982215,0.745,0.0,1.025,98.221,10252,
seqtk_adna_trim,gen_n1000000_l52_merged.fq,1000000,52,999920,990819,9101,0,10889,979930,0.91,0.0,1.089,97.993,10889,
seqtk_adna_trim,gen_n1000000_l53_merged.fq,1000000,53,999912,991668,8244,0,10796,980872,0.824,0.0,1.08,98.087,10796,
seqtk_adna_trim,gen_n1000000_l54_merged.fq,1000000,54,999922,992042,7880,0,11112,980930,0.788,0.0,1.111,98.093,11112,
seqtk_adna_trim,gen_n1000000_l55_merged.fq,1000000,55,999914,990285,9629,1,11438,978846,0.963,0.0,1.144,97.885,11439,
seqtk_adna_trim,gen_n1000000_l56_merged.fq,1000000,56,999916,990880,9036,1,11709,979170,0.904,0.0,1.171,97.917,11710,
seqtk_adna_trim,gen_n1000000_l57_merged.fq,1000000,57,999900,991776,8124,2,11693,980081,0.812,0.0,1.169,98.008,11695,
seqtk_adna_trim,gen_n1000000_l58_merged.fq,1000000,58,999915,992166,7749,1,12036,980129,0.775,0.0,1.204,98.013,12037,
seqtk_adna_trim,gen_n1000000_l59_merged.fq,1000000,59,999905,991086,8819,2,12309,978775,0.882,0.0,1.231,97.877,12311,
seqtk_adna_trim,gen_n1000000_l5_merged.fq,1000000,5,999925,57,999868,57,0,0,99.987,0.006,0.0,0.0,57,
seqtk_adna_trim,gen_n1000000_l60_merged.fq,1000000,60,999917,989638,10279,2,12339,977297,1.028,0.0,1.234,97.73,12341,
seqtk_adna_trim,gen_n1000000_l61_merged.fq,1000000,61,999918,990407,9511,0,12732,977675,0.951,0.0,1.273,97.767,12732,
seqtk_adna_trim,gen_n1000000_l62_merged.fq,1000000,62,999910,990836,9074,0,12733,978103,0.907,0.0,1.273,97.81,12733,
seqtk_adna_trim,gen_n1000000_l63_merged.fq,1000000,63,999911,991790,8121,0,12898,978892,0.812,0.0,1.29,97.889,12898,
seqtk_adna_trim,gen_n1000000_l64_merged.fq,1000000,64,999922,992068,7854,1,13392,978675,0.785,0.0,1.339,97.867,13393,
seqtk_adna_trim,gen_n1000000_l65_merged.fq,1000000,65,999920,990808,9112,1,13475,977332,0.911,0.0,1.348,97.733,13476,
seqtk_adna_trim,gen_n1000000_l66_merged.fq,1000000,66,999904,991438,8466,2,13826,977610,0.847,0.0,1.383,97.761,13828,
seqtk_adna_trim,gen_n1000000_l67_merged.fq,1000000,67,999925,992143,7782,0,13952,978191,0.778,0.0,1.395,97.819,13952,
seqtk_adna_trim,gen_n1000000_l68_merged.fq,1000000,68,999915,992825,7090,0,14278,978547,0.709,0.0,1.428,97.855,14278,
seqtk_adna_trim,gen_n1000000_l69_merged.fq,1000000,69,999916,992795,7121,1,14269,978525,0.712,0.0,1.427,97.852,14270,
seqtk_adna_trim,gen_n1000000_l6_merged.fq,1000000,6,999916,70,999846,70,0,0,99.985,0.007,0.0,0.0,70,
seqtk_adna_trim,gen_n1000000_l70_merged.fq,1000000,70,999901,991436,8465,1,14538,976897,0.847,0.0,1.454,97.69,14539,
seqtk_adna_trim,gen_n1000000_l71_merged.fq,1000000,71,999895,992121,7774,0,14905,977216,0.777,0.0,1.49,97.722,14905,
seqtk_adna_trim,gen_n1000000_l72_merged.fq,1000000,72,999909,992368,7541,0,15249,977119,0.754,0.0,1.525,97.712,15249,
seqtk_adna_trim,gen_n1000000_l73_merged.fq,1000000,73,999926,993242,6684,0,15429,977813,0.668,0.0,1.543,97.781,15429,
seqtk_adna_trim,gen_n1000000_l74_merged.fq,1000000,74,999914,993305,6609,0,15868,977437,0.661,0.0,1.587,97.744,15868,
seqtk_adna_trim,gen_n1000000_l75_merged.fq,1000000,75,999929,991694,8235,1,15613,976080,0.823,0.0,1.561,97.608,15614,
seqtk_adna_trim,gen_n1000000_l76_merged.fq,1000000,76,999914,992249,7665,1,15848,976400,0.766,0.0,1.585,97.64,15849,
seqtk_adna_trim,gen_n1000000_l77_merged.fq,1000000,77,999902,992714,7188,1,16391,976322,0.719,0.0,1.639,97.632,16392,
seqtk_adna_trim,gen_n1000000_l78_merged.fq,1000000,78,999918,992850,7068,0,16490,976360,0.707,0.0,1.649,97.636,16490,
seqtk_adna_trim,gen_n1000000_l79_merged.fq,1000000,79,999921,992886,7035,0,16703,976183,0.704,0.0,1.67,97.618,16703,
seqtk_adna_trim,gen_n1000000_l7_merged.fq,1000000,7,999912,67,999845,67,0,0,99.984,0.007,0.0,0.0,67,
seqtk_adna_trim,gen_n1000000_l80_merged.fq,1000000,80,999907,991407,8500,1,16876,974530,0.85,0.0,1.688,97.453,16877,
seqtk_adna_trim,gen_n1000000_l81_merged.fq,1000000,81,999923,991975,7948,2,17105,974868,0.795,0.0,1.71,97.487,17107,
seqtk_adna_trim,gen_n1000000_l82_merged.fq,1000000,82,999924,991888,8036,1,17465,974422,0.804,0.0,1.747,97.442,17466,
seqtk_adna_trim,gen_n1000000_l83_merged.fq,1000000,83,999923,992552,7371,0,17401,975151,0.737,0.0,1.74,97.515,17401,
seqtk_adna_trim,gen_n1000000_l84_merged.fq,1000000,84,999906,992781,7125,1,17580,975200,0.713,0.0,1.758,97.52,17581,
seqtk_adna_trim,gen_n1000000_l85_merged.fq,1000000,85,999916,990477,9439,2,17962,972513,0.944,0.0,1.796,97.251,17964,
seqtk_adna_trim,gen_n1000000_l86_merged.fq,1000000,86,999921,991124,8797,0,18436,972688,0.88,0.0,1.844,97.269,18436,
seqtk_adna_trim,gen_n1000000_l87_merged.fq,1000000,87,999935,991974,7961,0,18622,973352,0.796,0.0,1.862,97.335,18622,
seqtk_adna_trim,gen_n1000000_l88_merged.fq,1000000,88,999924,992158,7766,3,18577,973578,0.777,0.0,1.858,97.358,18580,
seqtk_adna_trim,gen_n1000000_l89_merged.fq,1000000,89,999911,992431,7480,0,18724,973707,0.748,0.0,1.872,97.371,18724,
seqtk_adna_trim,gen_n1000000_l8_merged.fq,1000000,8,999921,66,999855,66,0,0,99.986,0.007,0.0,0.0,66,
seqtk_adna_trim,gen_n1000000_l90_merged.fq,1000000,90,999923,991042,8881,0,18850,972192,0.888,0.0,1.885,97.219,18850,
seqtk_adna_trim,gen_n1000000_l91_merged.fq,1000000,91,999915,991613,8302,1,19385,972227,0.83,0.0,1.938,97.223,19386,
seqtk_adna_trim,gen_n1000000_l92_merged.fq,1000000,92,999916,992164,7752,1,19539,972624,0.775,0.0,1.954,97.262,19540,
